Data,Ente,gg,mezzo,Km_auto,Km_mezzi,Km_bici,Km_piedi,alimentazione
2020/06/05 9:29:17 AM EET,ARPA Veneto,62,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Benzina
2020/06/05 9:29:22 AM EET,ISPRA,59,Auto/Moto/Scooter/Ciclomotore,26,0,0,0,Benzina
2020/06/05 9:29:22 AM EET,ARPA Piemonte,46,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Metano
2020/06/05 9:29:33 AM EET,ARPA Piemonte,29,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/05 9:29:40 AM EET,ARPA Lombardia,42,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:29:49 AM EET,ARPA Lombardia,44,Bicicletta/monopattino,0,0,5,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:29:56 AM EET,ARPA Calabria,60,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Diesel
2020/06/05 9:30:07 AM EET,ARPA Veneto,15,Mezzi pubblici (autobus/tram/treno...),0,180,5,3,Diesel
2020/06/05 9:30:12 AM EET,ARPA Veneto,38,Auto/Moto/Scooter/Ciclomotore,40,0,0,2,Diesel
2020/06/05 9:30:14 AM EET,ARPA Lombardia,48,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/05 9:30:27 AM EET,ARPA Friuli Venezia-Giulia,44,Auto/Moto/Scooter/Ciclomotore,91.4,0,0,0,Diesel
2020/06/05 9:30:31 AM EET,ARPA Sicilia,0,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/05 9:30:43 AM EET,ARPA Veneto,60,Auto/Moto/Scooter/Ciclomotore,27,0,0,0,GPL
2020/06/05 9:30:48 AM EET,ARPA Veneto,39,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/05 9:30:50 AM EET,ARPA Lombardia,57,Mezzi pubblici (autobus/tram/treno...),0,12,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:30:50 AM EET,ARPA Lombardia,30,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:30:52 AM EET,ARPA Sardegna,60,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/05 9:30:53 AM EET,ISPRA,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:31:08 AM EET,ARTA Abruzzo,28,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:31:12 AM EET,ARPAE Emilia-Romagna,59,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:31:36 AM EET,ARPA Piemonte,56,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/05 9:31:37 AM EET,ARPA Puglia,47,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Benzina
2020/06/05 9:31:37 AM EET,ARPAT Toscana,66,Auto/Moto/Scooter/Ciclomotore,2,0,0,2,Benzina
2020/06/05 9:31:42 AM EET,ARPAT Toscana,38,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/05 9:31:44 AM EET,ARPA Sardegna,43,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:32:00 AM EET,ARPA Lombardia,53,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Metano
2020/06/05 9:32:01 AM EET,ARPA Lombardia,28,Bicicletta/monopattino,0,0,6,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:32:03 AM EET,ARPA Veneto,51,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:32:04 AM EET,ARPAE Emilia-Romagna,30,Auto/Moto/Scooter/Ciclomotore,30,0,3,0,Benzina
2020/06/05 9:32:07 AM EET,ARPA Piemonte,60,Bicicletta/monopattino,0,0,20,0,Ibrido
2020/06/05 9:32:12 AM EET,ARPA Lombardia,56,Mezzi pubblici (autobus/tram/treno...),0,7,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:32:19 AM EET,ISPRA,45,Mezzi pubblici (autobus/tram/treno...),0,15,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:32:26 AM EET,ARPA Puglia,40,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Diesel
2020/06/05 9:32:28 AM EET,ARPAT Toscana,67,Mezzi pubblici (autobus/tram/treno...),0,7,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:32:28 AM EET,ARTA Abruzzo,48,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:32:33 AM EET,ARPAE Emilia-Romagna,5,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/05 9:32:42 AM EET,ARPAT Toscana,17,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,GPL
2020/06/05 9:32:57 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,11,0,0,0,Diesel
2020/06/05 9:32:57 AM EET,ARPA Lombardia,60,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:33:01 AM EET,ARPA Friuli Venezia-Giulia,45,Auto/Moto/Scooter/Ciclomotore,5.4,0,0,0,Benzina
2020/06/05 9:33:11 AM EET,ARPA Lombardia,14,Auto/Moto/Scooter/Ciclomotore,16,0,0,1,Diesel
2020/06/05 9:33:18 AM EET,ARPA Veneto,60,A piedi,0,0,0,4,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:33:18 AM EET,ARPAE Emilia-Romagna,44,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:33:25 AM EET,ARPA Molise,14,Auto/Moto/Scooter/Ciclomotore,30,0,30,0.2,Diesel
2020/06/05 9:33:28 AM EET,ARPA Lazio,58,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:33:30 AM EET,ARPAE Emilia-Romagna,53,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:33:31 AM EET,ARPA Lombardia,60,Auto/Moto/Scooter/Ciclomotore,54,0,0,0,Diesel
2020/06/05 9:33:56 AM EET,ARPA Marche,5,Auto/Moto/Scooter/Ciclomotore,20,20,0,0,Diesel
2020/06/05 9:33:58 AM EET,ARPA Sardegna,44,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/05 9:33:59 AM EET,ARPA Piemonte,50,Mezzi pubblici (autobus/tram/treno...),0,200,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:34:04 AM EET,ISPRA,55,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:34:04 AM EET,ISPRA,40,Auto/Moto/Scooter/Ciclomotore,90,0,0,0,Benzina
2020/06/05 9:34:24 AM EET,ARPA Lombardia,58,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:34:30 AM EET,ARPA Lombardia,60,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Benzina
2020/06/05 9:34:35 AM EET,ARPA Lombardia,90,Mezzi pubblici (autobus/tram/treno...),0,8,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:34:44 AM EET,ARPAE Emilia-Romagna,12,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Diesel
2020/06/05 9:34:59 AM EET,ARPA Veneto,87,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:35:07 AM EET,ARPA Veneto,43,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/05 9:35:08 AM EET,ARPA Umbria,42,Auto/Moto/Scooter/Ciclomotore,28,0,0,0,Diesel
2020/06/05 9:35:13 AM EET,ARPA Lombardia,28,Bicicletta/monopattino,0,0,3,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:35:25 AM EET,ARPA Calabria,78,Auto/Moto/Scooter/Ciclomotore,160,0,0,0,Diesel
2020/06/05 9:35:28 AM EET,ARPA Piemonte,49,Bicicletta/monopattino,0,0,20,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:35:29 AM EET,ARPAT Toscana,34,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/05 9:35:35 AM EET,ISPRA,61,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/05 9:35:37 AM EET,ISPRA,61,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/05 9:35:40 AM EET,ARPAT Toscana,57,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/05 9:35:58 AM EET,ARPA Piemonte,92,Mezzi pubblici (autobus/tram/treno...),0,10,0,4,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:35:58 AM EET,ARPA Marche,31,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:36:09 AM EET,ARPAT Toscana,58,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:36:13 AM EET,ARPA Lombardia,45,Mezzi pubblici (autobus/tram/treno...),0,18,2,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:36:15 AM EET,ARPA Lombardia,12,Auto/Moto/Scooter/Ciclomotore,32,0,0,0,Benzina
2020/06/05 9:36:17 AM EET,ARPA Piemonte,28,A piedi,0,0,0,2,Metano
2020/06/05 9:36:21 AM EET,ARPAE Emilia-Romagna,35,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/05 9:36:23 AM EET,ARPA Veneto,50,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:36:29 AM EET,ISPRA,37,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Benzina
2020/06/05 9:36:33 AM EET,ARPA Veneto,44,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/05 9:36:44 AM EET,ISPRA,51,Auto/Moto/Scooter/Ciclomotore,55,30,0,0,Benzina
2020/06/05 9:36:51 AM EET,ARPA Valle d'Aosta,39,Auto/Moto/Scooter/Ciclomotore,41,0,0,0,Diesel
2020/06/05 9:36:53 AM EET,ARPA Lombardia,53,Auto/Moto/Scooter/Ciclomotore,40,0,0,2,Benzina
2020/06/05 9:37:01 AM EET,ISPRA,68,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/05 9:37:04 AM EET,ARPA Piemonte,5,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:37:05 AM EET,ARPAE Emilia-Romagna,45,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Metano
2020/06/05 9:37:05 AM EET,ARPAE Emilia-Romagna,53,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:37:09 AM EET,ARPAE Emilia-Romagna,90,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:37:11 AM EET,ARPA Veneto,10,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/05 9:37:16 AM EET,ARPA Veneto,9,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Metano
2020/06/05 9:37:22 AM EET,ARPA Veneto,65,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/05 9:37:23 AM EET,ARPAT Toscana,60,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/05 9:37:40 AM EET,ARPA Lazio,35,Mezzi pubblici (autobus/tram/treno...),0,26,0,4,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:37:41 AM EET,ARPA Veneto,32,Auto/Moto/Scooter/Ciclomotore,7,0,0,0,Benzina
2020/06/05 9:37:42 AM EET,ARPA Piemonte,48,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Benzina
2020/06/05 9:37:45 AM EET,ARPA Lombardia,53,Mezzi pubblici (autobus/tram/treno...),0,50,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:37:53 AM EET,ARPA Lombardia,53,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:37:53 AM EET,ARPA Friuli Venezia-Giulia,38,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/05 9:37:54 AM EET,ARPAT Toscana,54,Mezzi pubblici (autobus/tram/treno...),0,110,12,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:37:55 AM EET,ARPA Lombardia,60,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/05 9:37:56 AM EET,ARPA Piemonte,55,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,GPL
2020/06/05 9:37:59 AM EET,ARTA Abruzzo,35,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/05 9:38:06 AM EET,ARPA Calabria,38,Auto/Moto/Scooter/Ciclomotore,160,0,0,0,Benzina
2020/06/05 9:38:16 AM EET,ARPA Veneto,60,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:38:24 AM EET,ARPA Marche,50,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/05 9:38:28 AM EET,ARPA Calabria,48,Auto/Moto/Scooter/Ciclomotore,180,0,0,0,Diesel
2020/06/05 9:38:49 AM EET,ARPA Liguria,63,Bicicletta/monopattino,0,0,8,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:39:05 AM EET,ARPA Piemonte,32,Auto/Moto/Scooter/Ciclomotore,54,0,0,0,GPL
2020/06/05 9:39:18 AM EET,ARPA Marche,0,Auto/Moto/Scooter/Ciclomotore,10,10,10,10,Diesel
2020/06/05 9:39:35 AM EET,ARPA Veneto,3,Bicicletta/monopattino,0,0,23,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:39:40 AM EET,ARPA Liguria,60,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/05 9:39:52 AM EET,ARPA Sardegna,5,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/05 9:40:03 AM EET,ARPAT Toscana,54,Bicicletta/monopattino,0,0,8,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:40:19 AM EET,ARPA Lombardia,22,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/05 9:40:20 AM EET,ARPA Calabria,45,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:40:41 AM EET,ARPA Veneto,0,Bicicletta/monopattino,0,0,12,0,GPL
2020/06/05 9:41:00 AM EET,ARPA Veneto,34,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/05 9:41:01 AM EET,ARPA Veneto,49,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:41:02 AM EET,ARPA Marche,44,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Diesel
2020/06/05 9:41:07 AM EET,ARPA Valle d'Aosta,41,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Diesel
2020/06/05 9:41:12 AM EET,ARPA Piemonte,30,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,Diesel
2020/06/05 9:41:13 AM EET,ARPA Marche,0,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/05 9:41:14 AM EET,ISPRA,0,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Benzina
2020/06/05 9:41:17 AM EET,ARPA Puglia,55,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/05 9:41:24 AM EET,ARPA Calabria,52,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,GPL
2020/06/05 9:41:30 AM EET,ARPA Piemonte,50,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,GPL
2020/06/05 9:41:42 AM EET,ARPAT Toscana,40,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/05 9:41:48 AM EET,ARPA Calabria,40,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/05 9:41:49 AM EET,ARPA Lazio,48,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/05 9:41:53 AM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,200,0,0,0,Diesel
2020/06/05 9:41:54 AM EET,ARPA Veneto,0,A piedi,0,0,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:41:55 AM EET,ARPA Veneto,60,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/05 9:41:57 AM EET,ARPA Lombardia,42,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/05 9:42:01 AM EET,ARPA Puglia,36,Auto/Moto/Scooter/Ciclomotore,88,0,0,0,Diesel
2020/06/05 9:42:27 AM EET,ISPRA,50,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:42:52 AM EET,ARPA Veneto,24,Auto/Moto/Scooter/Ciclomotore,42,0,0,4,Ibrido
2020/06/05 9:42:57 AM EET,ISPRA,62,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:43:02 AM EET,ARPA Lombardia,59,Auto/Moto/Scooter/Ciclomotore,43,0,0,0,Ibrido
2020/06/05 9:43:05 AM EET,ARPA Veneto,68,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:43:06 AM EET,ARPAE Emilia-Romagna,3,Auto/Moto/Scooter/Ciclomotore,28,0,0,2,GPL
2020/06/05 9:43:30 AM EET,ARPA Friuli Venezia-Giulia,45,Auto/Moto/Scooter/Ciclomotore,41,0,0,0,Diesel
2020/06/05 9:43:34 AM EET,ARPA Piemonte,8,Mezzi pubblici (autobus/tram/treno...),2,70,0,1,Diesel
2020/06/05 9:43:42 AM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Diesel
2020/06/05 9:44:03 AM EET,ARPA Veneto,55,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:44:07 AM EET,ARPA Lombardia,39,Mezzi pubblici (autobus/tram/treno...),0,15,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:44:08 AM EET,ARPA Piemonte,52,Mezzi pubblici (autobus/tram/treno...),0,20,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:44:15 AM EET,ISPRA,65,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,GPL
2020/06/05 9:44:26 AM EET,ARPA Veneto,36,Auto/Moto/Scooter/Ciclomotore,24,0,0,3,Diesel
2020/06/05 9:44:31 AM EET,ARPA Piemonte,41,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/05 9:44:36 AM EET,ARPA Veneto,45,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/05 9:44:46 AM EET,ARPA Friuli Venezia-Giulia,49,Auto/Moto/Scooter/Ciclomotore,8.8,0,0,0,Benzina
2020/06/05 9:44:57 AM EET,ISPRA,63,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:44:58 AM EET,ARPA Lombardia,5,Mezzi pubblici (autobus/tram/treno...),0,12,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:45:02 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Ibrido
2020/06/05 9:45:20 AM EET,ARPA Veneto,43,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Diesel
2020/06/05 9:45:33 AM EET,ARPAT Toscana,35,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/05 9:46:13 AM EET,ARPAT Toscana,21,Auto/Moto/Scooter/Ciclomotore,46,0,0,0,Diesel
2020/06/05 9:46:17 AM EET,ARPA Veneto,48,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:46:25 AM EET,ARPAT Toscana,50,Auto/Moto/Scooter/Ciclomotore,7,0,0,0,Benzina
2020/06/05 9:46:31 AM EET,ISPRA,60,poichè svolgo il telelavoro non mi sposto da casa; tranne quando rientro in sedea Roma (da Cagliari): in tali occasioni utilizzo più mezzi (auto propria; aereo; bus; metro),0,0,0,0,Benzina
2020/06/05 9:46:50 AM EET,ARPA Veneto,55,Bicicletta/monopattino,0,0,4,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:47:03 AM EET,ARPAE Emilia-Romagna,36,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:47:11 AM EET,ARPA Liguria,29,A piedi,0,0,0,1,Diesel
2020/06/05 9:47:15 AM EET,ISPRA,50,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:47:27 AM EET,ARPA Friuli Venezia-Giulia,60,Auto/Moto/Scooter/Ciclomotore,0.5,0,0,0,Diesel
2020/06/05 9:47:33 AM EET,ARPAE Emilia-Romagna,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:47:34 AM EET,ARPA Veneto,70,A piedi,0,0,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:47:41 AM EET,ARPAE Emilia-Romagna,45,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/05 9:47:42 AM EET,APPA Trento,17,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Metano
2020/06/05 9:48:00 AM EET,ISPRA,57,Auto/Moto/Scooter/Ciclomotore,130,0,0,0,Diesel
2020/06/05 9:48:05 AM EET,ARPA Lombardia,28,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,GPL
2020/06/05 9:48:06 AM EET,ISPRA,15,Auto/Moto/Scooter/Ciclomotore,78,0,0,0,Benzina
2020/06/05 9:48:50 AM EET,ARPA Veneto,2,Mezzi pubblici (autobus/tram/treno...),72,60,0,0,Diesel
2020/06/05 9:48:50 AM EET,ARPA Lombardia,31,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/05 9:48:57 AM EET,ARPA Veneto,35,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:48:58 AM EET,ARPA Puglia,35,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/05 9:49:33 AM EET,ISPRA,61,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Diesel
2020/06/05 9:49:34 AM EET,ISPRA,60,Mezzi pubblici (autobus/tram/treno...),0,14,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:49:47 AM EET,ARPA Lombardia,55,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Diesel
2020/06/05 9:49:49 AM EET,ARPA Calabria,53,Auto/Moto/Scooter/Ciclomotore,34,0,0,0,Diesel
2020/06/05 9:49:50 AM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:49:53 AM EET,ARPAE Emilia-Romagna,55,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:49:54 AM EET,ARPAT Toscana,13,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Diesel
2020/06/05 9:50:18 AM EET,ARPAE Emilia-Romagna,12,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:50:45 AM EET,ARPA Marche,40,Auto/Moto/Scooter/Ciclomotore,140,0,0,0,Metano
2020/06/05 9:51:00 AM EET,ISPRA,80,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/05 9:51:04 AM EET,ISPRA,61,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,Diesel
2020/06/05 9:51:08 AM EET,ARPA Lombardia,40,Mezzi pubblici (autobus/tram/treno...),0,40,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:51:17 AM EET,ISPRA,54,Mezzi pubblici (autobus/tram/treno...),0,37,0,2,Diesel
2020/06/05 9:51:27 AM EET,ARPA Marche,47,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:51:31 AM EET,ISPRA,53,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/05 9:51:37 AM EET,ISPRA,41,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:51:46 AM EET,APPA Bolzano,25,A piedi,0,0,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:52:03 AM EET,ARPA Calabria,42,Auto/Moto/Scooter/Ciclomotore,110,0,0,0,Elettrico
2020/06/05 9:52:09 AM EET,ARPA Calabria,5,Auto/Moto/Scooter/Ciclomotore,1,0,0,0,Diesel
2020/06/05 9:52:13 AM EET,ARPAE Emilia-Romagna,53,Bicicletta/monopattino,,,,,
2020/06/05 9:52:19 AM EET,APPA Trento,43,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:52:45 AM EET,ARPA Lombardia,37,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/05 9:52:48 AM EET,ARPA Lazio,55,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/05 9:52:51 AM EET,ARPA Puglia,48,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:53:03 AM EET,ARPA Veneto,40,Auto/Moto/Scooter/Ciclomotore,130,0,0,0,Diesel
2020/06/05 9:53:09 AM EET,ISPRA,55,Auto/Moto/Scooter/Ciclomotore,120,0,0,0,Diesel
2020/06/05 9:53:12 AM EET,ISPRA,5,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/05 9:53:19 AM EET,ARPAE Emilia-Romagna,65,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/05 9:53:20 AM EET,ISPRA,6,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/05 9:53:29 AM EET,ARPAE Emilia-Romagna,31,Auto/Moto/Scooter/Ciclomotore,25,0,0,0,GPL
2020/06/05 9:53:39 AM EET,ISPRA,58,Auto/Moto/Scooter/Ciclomotore,120,0,0,0,Diesel
2020/06/05 9:53:44 AM EET,ARPA Piemonte,35,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/05 9:53:48 AM EET,ARPA Piemonte,42,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Diesel
2020/06/05 9:53:49 AM EET,ARPAE Emilia-Romagna,40,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,GPL
2020/06/05 9:53:51 AM EET,ARPA Marche,36,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Metano
2020/06/05 9:53:57 AM EET,ARPA Lombardia,60,Auto/Moto/Scooter/Ciclomotore,50,0,0,3,GPL
2020/06/05 9:54:04 AM EET,ISPRA,54,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/05 9:54:18 AM EET,ISPRA,49,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,GPL
2020/06/05 9:54:27 AM EET,ISPRA,56,Auto/Moto/Scooter/Ciclomotore,23,0,0,0,Diesel
2020/06/05 9:54:31 AM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,150,0,0,0,GPL
2020/06/05 9:54:38 AM EET,ARPAT Toscana,52,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Metano
2020/06/05 9:54:58 AM EET,ISPRA,60,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/05 9:55:07 AM EET,APPA Bolzano,4,Bicicletta/monopattino,0,0,3,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/05 9:55:25 AM EET,ARPA Molise,75,Auto/Moto/Scooter/Ciclomotore,,,,,
